altitude,deltaDistance,deltaPause,deltaTime,latitude,longitude,routenum,type,user
134,0,0,,44.047745,-123.088084,21,StartPoint,alexniwebb
132,490.3712937,0,265474,44.052155,-123.0881,21,ManualPoint,alexniwebb
131,342.5969376,0,265474,44.055236,-123.088124,21,ManualPoint,alexniwebb
139,342.5969371,0,,44.058317,-123.088148,21,ManualPoint,alexniwebb
147,93.28136915,0,,44.058751,-123.089147,21,ManualPoint,alexniwebb
154,93.21249478,0,43197,44.059185,-123.090145,21,ManualPoint,alexniwebb
168,62.43850086,0,43197,44.059389,-123.090873,21,ManualPoint,alexniwebb
174,62.32351532,0,23139,44.059592,-123.0916,21,ManualPoint,alexniwebb
150,63.92726386,0,23139,44.059778,-123.092357,21,ManualPoint,alexniwebb
157,53.66908093,0,23397,44.05998,-123.092967,21,ManualPoint,alexniwebb
157,53.6689299,0,23397,44.060182,-123.093577,21,ManualPoint,alexniwebb
167,60.53558764,0,26344,44.060364,-123.094291,21,ManualPoint,alexniwebb
136,60.42299196,0,26342,44.060545,-123.095004,21,ManualPoint,alexniwebb
176,43.97141252,0,19126,44.060155,-123.094913,21,ManualPoint,alexniwebb
167,57.14353392,0,24916,44.06004,-123.09561,21,ManualPoint,alexniwebb
147,72.11479963,0,31403,44.059754,-123.09642,21,ManualPoint,alexniwebb
144,71.11995098,0,30985,44.059465,-123.097214,21,ManualPoint,alexniwebb
145,82.53841626,0,35966,44.058725,-123.097295,21,ManualPoint,alexniwebb
145,35.01169394,0,15265,44.058413,-123.097354,21,ManualPoint,alexniwebb
145,11.63585318,0,5046,44.058347,-123.097241,21,ManualPoint,alexniwebb
145,27.15787314,0,11831,44.058108,-123.097171,21,ManualPoint,alexniwebb
135,20.24165947,0,8856,44.057943,-123.097064,21,ManualPoint,alexniwebb
145,28.86120521,0,12562,44.057769,-123.096796,21,ManualPoint,alexniwebb
145,26.83045607,0,11696,44.057619,-123.096533,21,ManualPoint,alexniwebb
158,49.87731806,0,21716,44.057418,-123.095975,21,ManualPoint,alexniwebb
168,57.96687365,0,25274,44.057322,-123.095262,21,ManualPoint,alexniwebb
173,57.45501569,0,25025,44.057322,-123.094543,21,ManualPoint,alexniwebb
177,84.64721434,0,36873,44.057372,-123.093486,21,ManualPoint,alexniwebb
177,48.05460089,0,20931,44.057357,-123.092885,21,ManualPoint,alexniwebb
179,81.54327529,0,35534,44.057318,-123.091866,21,ManualPoint,alexniwebb
179,48.29728161,0,21037,44.057364,-123.091265,21,ManualPoint,alexniwebb
171,19.64345138,0,8551,44.057457,-123.091056,21,ManualPoint,alexniwebb
171,49.79680087,0,21703,44.057904,-123.091018,21,ManualPoint,alexniwebb
182,27.46805286,0,11953,44.058151,-123.091013,21,ManualPoint,alexniwebb
186,33.29938978,0,14510,44.058309,-123.091367,21,ManualPoint,alexniwebb
189,50.58976344,0,22040,44.058317,-123.092,21,ManualPoint,alexniwebb
195,72.28566905,0,31500,44.058259,-123.092901,21,ManualPoint,alexniwebb
195,17.5913487,0,7656,44.058293,-123.093116,21,ManualPoint,alexniwebb
195,31.23174307,0,13602,44.058494,-123.093389,21,ManualPoint,alexniwebb
199,68.06165485,0,29649,44.058694,-123.094194,21,ManualPoint,alexniwebb
207,63.97472496,0,27875,44.058814,-123.094977,21,ManualPoint,alexniwebb
199,40.86330792,0,17789,44.058841,-123.095487,21,ManualPoint,alexniwebb
192,21.45847428,0,9366,44.058664,-123.095594,21,ManualPoint,alexniwebb
200,34.64497319,0,15073,44.058405,-123.095353,21,ManualPoint,alexniwebb
200,56.4034136,0,24576,44.058305,-123.094661,21,ManualPoint,alexniwebb
199,60.89174492,0,26520,44.058301,-123.093899,21,ManualPoint,alexniwebb
195,59.75617029,0,26046,44.058128,-123.093191,21,ManualPoint,alexniwebb
195,27.96798381,0,12174,44.058147,-123.092842,21,ManualPoint,alexniwebb
189,61.01451977,0,26596,44.058224,-123.092086,21,ManualPoint,alexniwebb
186,33.00143999,0,14368,44.058178,-123.091678,21,ManualPoint,alexniwebb
186,22.97723574,0,10009,44.058228,-123.091399,21,ManualPoint,alexniwebb
186,20.76434081,0,9036,44.05817,-123.091152,21,ManualPoint,alexniwebb
182,18.05391984,0,7855,44.058027,-123.091045,21,ManualPoint,alexniwebb
171,50.59929998,0,22087,44.057573,-123.091002,21,ManualPoint,alexniwebb
179,28.03409878,0,12194,44.057349,-123.091163,21,ManualPoint,alexniwebb
179,45.6386622,0,19895,44.05728,-123.091726,21,ManualPoint,alexniwebb
177,86.28702354,0,37568,44.05731,-123.092805,21,ManualPoint,alexniwebb
177,49.82316555,0,21715,44.057341,-123.093427,21,ManualPoint,alexniwebb
150,60.19058138,0,26224,44.05701,-123.092831,21,ManualPoint,alexniwebb
159,61.71274848,0,26899,44.056771,-123.092134,21,ManualPoint,alexniwebb
160,76.14095281,0,33174,44.056678,-123.09119,21,ManualPoint,alexniwebb
151,67.80455297,0,29536,44.056524,-123.090369,21,ManualPoint,alexniwebb
142,87.42683238,0,38102,44.056516,-123.089275,21,ManualPoint,alexniwebb
138,91.33793718,0,39780,44.056516,-123.088132,21,ManualPoint,alexniwebb
131,143.5526503,0,62567,44.055225,-123.088132,21,ManualPoint,alexniwebb
131,163.7924858,0,71348,44.053752,-123.088143,21,ManualPoint,alexniwebb
132,125.2120162,0,54541,44.052626,-123.088127,21,ManualPoint,alexniwebb
134,127.0960273,0,55380,44.051483,-123.088124,21,ManualPoint,alexniwebb
134,134.5460749,0,58605,44.050273,-123.088127,21,ManualPoint,alexniwebb
133,134.4348801,0,58605,44.049064,-123.08813,21,ManualPoint,alexniwebb
134,75.94680773,0,33061,44.048381,-123.088126,21,ManualPoint,alexniwebb
134,75.83561381,0,33094,44.047699,-123.088122,21,EndPoint,alexniwebb
130,0,0,,44.047761,-123.098832,22,StartPoint,Amondstien
130,0.002,0,672,44.04776,-123.09881,22,TripPoint,Amondstien
131,0.126,0,42397,44.04663,-123.09884,22,TripPoint,Amondstien
131,0,0,,44.04663,-123.09884,22,TripPoint,Amondstien
131,0.076,0,25572,44.04662,-123.09789,22,ManualPoint,Amondstien
131,0,0,,44.04662,-123.09789,22,TripPoint,Amondstien
132,0.34,0,114404,44.04659,-123.09363,22,TripPoint,Amondstien
136,0.022,0,7402,44.04667,-123.09338,22,TripPoint,Amondstien
133,0.129,0,43406,44.04667,-123.09177,22,TripPoint,Amondstien
133,0.169,0,56865,44.0466,-123.08966,22,TripPoint,Amondstien
134,0.484,0,162858,44.04659,-123.08361,22,TripPoint,Amondstien
134,0,0,,44.04659,-123.08361,22,TripPoint,Amondstien
134,0.01,0,3364,44.04668,-123.0836,22,ManualPoint,Amondstien
134,0,0,,44.04668,-123.0836,22,TripPoint,Amondstien
135,0.114,0,38359,44.0477,-123.08354,22,TripPoint,Amondstien
135,0,0,,44.0477,-123.08354,22,TripPoint,Amondstien
142,0.582,0,195834,44.04768,-123.07626,22,ManualPoint,Amondstien
142,0,0,,44.04768,-123.07626,22,TripPoint,Amondstien
141,0.041,0,13795,44.04766,-123.07575,22,TripPoint,Amondstien
141,0,0,,44.04766,-123.07575,22,TripPoint,Amondstien
142,0.214,0,72007,44.04713,-123.07317,22,ManualPoint,Amondstien
142,0,0,,44.04713,-123.07317,22,TripPoint,Amondstien
142,0.006,0,2018,44.04712,-123.0731,22,TripPoint,Amondstien
142,0,0,,44.04712,-123.0731,22,TripPoint,Amondstien
135,0.027,0,9085,44.04735,-123.07301,22,TripPoint,Amondstien
134,0.029,0,9758,44.04743,-123.07266,22,TripPoint,Amondstien
134,0.007,0,2355,44.04749,-123.07262,22,TripPoint,Amondstien
132,0.111,0,37349,44.04849,-123.0726,22,TripPoint,Amondstien
132,0,0,,44.04849,-123.0726,22,TripPoint,Amondstien
134,0.096,0,32302,44.04852,-123.0714,22,TripPoint,Amondstien
134,0,0,,44.04852,-123.0714,22,TripPoint,Amondstien
131,0.081,0,27255,44.04925,-123.07137,22,ManualPoint,Amondstien
131,0.001,0,336,44.04925,-123.07136,22,TripPoint,Amondstien
127,0.071,0,23890,44.04989,-123.07132,22,TripPoint,Amondstien
127,0.021,0,7066,44.05007,-123.0714,22,TripPoint,Amondstien
127,0,0,,44.05007,-123.0714,22,TripPoint,Amondstien
127,0.019,0,6393,44.05006,-123.07164,22,TripPoint,Amondstien
127,0.016,0,5383,44.05014,-123.07181,22,TripPoint,Amondstien
127,0.026,0,8748,44.05037,-123.07188,22,TripPoint,Amondstien
134,0.269,0,90514,44.05267,-123.07083,22,TripPoint,Amondstien
134,0.019,0,6393,44.05281,-123.0707,22,TripPoint,Amondstien
134,0.008,0,2691,44.05279,-123.0706,22,TripPoint,Amondstien
134,0,0,,44.05279,-123.0706,22,TripPoint,Amondstien
134,0.027,0,9085,44.05257,-123.07047,22,ManualPoint,Amondstien
134,0,0,,44.05257,-123.07047,22,TripPoint,Amondstien
134,0.009,0,3028,44.05254,-123.07037,22,TripPoint,Amondstien
134,0.016,0,5383,44.05259,-123.07018,22,TripPoint,Amondstien
134,0.014,0,4710,44.05257,-123.07001,22,TripPoint,Amondstien
134,0.02,0,6729,44.05245,-123.06982,22,TripPoint,Amondstien
134,0.037,0,12449,44.0523,-123.0694,22,TripPoint,Amondstien
134,0.019,0,6393,44.05218,-123.06923,22,TripPoint,Amondstien
134,0.023,0,7739,44.05215,-123.06895,22,TripPoint,Amondstien
134,0.07,0,23553,44.05185,-123.06818,22,TripPoint,Amondstien
134,0.019,0,6393,44.05182,-123.06794,22,TripPoint,Amondstien
133,0.017,0,5720,44.05186,-123.06774,22,TripPoint,Amondstien
133,0.017,0,5720,44.0518,-123.06755,22,ManualPoint,Amondstien
133,0,0,,44.0518,-123.06755,22,TripPoint,Amondstien
133,0.298,0,100272,44.0505,-123.06429,22,TripPoint,Amondstien
130,0.078,0,26245,44.0503,-123.06336,22,TripPoint,Amondstien
128,0.047,0,15814,44.05027,-123.06277,22,TripPoint,Amondstien
128,0.034,0,11440,44.05031,-123.06235,22,TripPoint,Amondstien
128,0.015,0,5047,44.05041,-123.06222,22,TripPoint,Amondstien
128,0,0,,44.05041,-123.06222,22,TripPoint,Amondstien
130,0.021,0,7066,44.0506,-123.06218,22,TripPoint,Amondstien
130,0.024,0,8075,44.05081,-123.06222,22,TripPoint,Amondstien
130,0.059,0,19852,44.05134,-123.06221,22,ManualPoint,Amondstien
131,0.199,0,66960,44.051393,-123.064693,22,ManualPoint,Amondstien
131,0.013,0,4374,44.051447,-123.064833,22,ManualPoint,Amondstien
131,0.019,0,6393,44.051586,-123.064972,22,ManualPoint,Amondstien
131,0.032,0,10767,44.051871,-123.065015,22,ManualPoint,Amondstien
131,0.014,0,4710,44.051971,-123.065122,22,ManualPoint,Amondstien
132,0.11,0,37013,44.05268,-123.066088,22,ManualPoint,Amondstien
133,0.033,0,11104,44.052889,-123.066388,22,ManualPoint,Amondstien
131,0.052,0,17497,44.05322,-123.06685,22,ManualPoint,Amondstien
131,0.037,0,12449,44.053421,-123.067215,22,ManualPoint,Amondstien
131,0.085,0,28601,44.054153,-123.067536,22,ManualPoint,Amondstien
131,0.037,0,12449,44.054415,-123.067815,22,ManualPoint,Amondstien
131,0.034,0,11440,44.054631,-123.068116,22,ManualPoint,Amondstien
131,0.033,0,11104,44.054801,-123.068448,22,ManualPoint,Amondstien
132,0.053,0,17833,44.055017,-123.069038,22,ManualPoint,Amondstien
132,0,0,,44.05502,-123.06904,22,TripPoint,Amondstien
131,0.084,0,28264,44.05524,-123.07004,22,TripPoint,Amondstien
131,0,0,,44.05524,-123.07004,22,TripPoint,Amondstien
131,0.027,0,9085,44.055,-123.07,22,TripPoint,Amondstien
134,0.072,0,24226,44.05441,-123.06964,22,TripPoint,Amondstien
136,0.074,0,24899,44.05376,-123.06943,22,TripPoint,Amondstien
136,0.076,0,25572,44.05313,-123.06981,22,TripPoint,Amondstien
136,0.008,0,2691,44.05309,-123.0699,22,ManualPoint,Amondstien
136,0,0,,44.05309,-123.0699,22,TripPoint,Amondstien
134,0.08,0,26918,44.05275,-123.07078,22,TripPoint,Amondstien
127,0.259,0,87149,44.05054,-123.07182,22,TripPoint,Amondstien
127,0.02,0,6729,44.05037,-123.07188,22,TripPoint,Amondstien
127,0.017,0,5720,44.05022,-123.07186,22,ManualPoint,Amondstien
127,0,0,,44.05022,-123.07186,22,TripPoint,Amondstien
127,0.01,0,3364,44.05014,-123.07181,22,TripPoint,Amondstien
127,0.016,0,5383,44.05006,-123.07164,22,TripPoint,Amondstien
127,0.019,0,6393,44.05007,-123.0714,22,TripPoint,Amondstien
127,0,0,,44.05007,-123.0714,22,TripPoint,Amondstien
127,0.021,0,7066,44.04989,-123.07132,22,TripPoint,Amondstien
127,0.029,0,9758,44.04963,-123.07131,22,TripPoint,Amondstien
131,0.059,0,19852,44.0491,-123.0714,22,TripPoint,Amondstien
134,0.064,0,21535,44.04852,-123.0714,22,TripPoint,Amondstien
134,0,0,,44.04852,-123.0714,22,TripPoint,Amondstien
132,0.096,0,32302,44.04849,-123.0726,22,TripPoint,Amondstien
132,0,0,,44.04849,-123.0726,22,TripPoint,Amondstien
134,0.111,0,37349,44.04749,-123.07262,22,TripPoint,Amondstien
134,0.007,0,2355,44.04743,-123.07266,22,TripPoint,Amondstien
135,0.029,0,9758,44.04735,-123.07301,22,ManualPoint,Amondstien
135,0,0,,44.04735,-123.07301,22,TripPoint,Amondstien
135,0.012,0,4037,44.04725,-123.07305,22,TripPoint,Amondstien
135,0,0,,44.04725,-123.07305,22,TripPoint,Amondstien
141,0.239,0,80419,44.04786,-123.07592,22,TripPoint,Amondstien
141,0,0,,44.04786,-123.07592,22,TripPoint,Amondstien
142,0.068,0,22880,44.04771,-123.07674,22,TripPoint,Amondstien
134,0.274,0,92196,44.04767,-123.08017,22,TripPoint,Amondstien
135,0.269,0,90514,44.0477,-123.08354,22,ManualPoint,Amondstien
135,0,0,,44.0477,-123.08354,22,TripPoint,Amondstien
134,0.124,0,41724,44.04659,-123.08361,22,TripPoint,Amondstien
134,0,0,,44.04659,-123.08361,22,TripPoint,Amondstien
134,0.006,0,2018,44.04659,-123.08354,22,ManualPoint,Amondstien
134,0,0,,44.04659,-123.08354,22,TripPoint,Amondstien
133,0.489,0,164541,44.0466,-123.08966,22,TripPoint,Amondstien
133,0.169,0,56865,44.04667,-123.09177,22,TripPoint,Amondstien
136,0.129,0,43406,44.04667,-123.09338,22,TripPoint,Amondstien
132,0.022,0,7402,44.04659,-123.09363,22,TripPoint,Amondstien
131,0.411,0,138295,44.04663,-123.09877,22,ManualPoint,Amondstien
131,0,0,,44.04663,-123.09877,22,TripPoint,Amondstien
131,0.006,0,2018,44.04663,-123.09884,22,TripPoint,Amondstien
131,0,0,,44.04663,-123.09884,22,TripPoint,Amondstien
130,0.118,0,39705,44.04769,-123.09881,22,TripPoint,Amondstien
130,0,0,,44.04769,-123.09881,22,TripPoint,Amondstien
130,0.005,0,1734,44.04769,-123.09875,22,EndPoint,Amondstien
130,0,0,,44.047748,-123.098854,24,StartPoint,Amondstien
131,0.107,0,41535,44.04679,-123.09884,24,ManualPoint,Amondstien
131,0,0,,44.04679,-123.09884,24,TripPoint,Amondstien
131,0.018,0,6987,44.04663,-123.09884,24,TripPoint,Amondstien
131,0,0,,44.04663,-123.09884,24,TripPoint,Amondstien
132,0.416,0,161484,44.04659,-123.09363,24,TripPoint,Amondstien
136,0.022,0,8540,44.04667,-123.09338,24,TripPoint,Amondstien
133,0.129,0,50075,44.04667,-123.09177,24,TripPoint,Amondstien
133,0.169,0,65603,44.0466,-123.08966,24,TripPoint,Amondstien
134,0.49,0,190209,44.04659,-123.08353,24,ManualPoint,Amondstien
134,0,0,,44.04659,-123.08353,24,TripPoint,Amondstien
138,0.114,0,44252,44.04658,-123.0821,24,TripPoint,Amondstien
138,0,0,,44.04658,-123.0821,24,TripPoint,Amondstien
134,0.122,0,47358,44.04768,-123.08209,24,TripPoint,Amondstien
134,0,0,,44.04768,-123.08209,24,TripPoint,Amondstien
137,0.372,0,144404,44.04771,-123.07744,24,ManualPoint,Amondstien
137,0,0,,44.04771,-123.07744,24,TripPoint,Amondstien
141,0.135,0,52404,44.04766,-123.07575,24,ManualPoint,Amondstien
142,0.209,0,81130,44.047054,-123.073268,24,ManualPoint,Amondstien
142,0.014,0,5434,44.047046,-123.073097,24,ManualPoint,Amondstien
135,0.033,0,12810,44.047335,-123.073005,24,ManualPoint,Amondstien
135,0.001,0,388,44.04734,-123.07301,24,TripPoint,Amondstien
134,0.03,0,11645,44.04743,-123.07266,24,TripPoint,Amondstien
134,0.007,0,2717,44.04749,-123.07262,24,TripPoint,Amondstien
132,0.111,0,43088,44.04849,-123.0726,24,ManualPoint,Amondstien
132,0,0,,44.04849,-123.0726,24,TripPoint,Amondstien
131,0.05,0,19409,44.04894,-123.07262,24,TripPoint,Amondstien
131,0.007,0,2717,44.04899,-123.07257,24,TripPoint,Amondstien
131,0.012,0,4658,44.049,-123.07242,24,ManualPoint,Amondstien
131,0,0,,44.049,-123.07242,24,TripPoint,Amondstien
131,0.083,0,32219,44.04897,-123.07138,24,TripPoint,Amondstien
131,0,0,,44.04897,-123.07138,24,TripPoint,Amondstien
131,0.015,0,5822,44.0491,-123.0714,24,TripPoint,Amondstien
127,0.059,0,22902,44.04963,-123.07131,24,TripPoint,Amondstien
127,0.029,0,11257,44.04989,-123.07132,24,TripPoint,Amondstien
127,0.014,0,5434,44.05001,-123.07138,24,ManualPoint,Amondstien
127,0.025,0,9704,44.050092,-123.071675,24,ManualPoint,Amondstien
127,0.002,0,776,44.05008,-123.07169,24,TripPoint,Amondstien
127,0.012,0,4658,44.05014,-123.07181,24,TripPoint,Amondstien
127,0.017,0,6599,44.05028,-123.07188,24,TripPoint,Amondstien
127,0.029,0,11257,44.05054,-123.07182,24,TripPoint,Amondstien
127,0.022,0,8540,44.05072,-123.07171,24,ManualPoint,Amondstien
127,0,0,,44.05072,-123.07171,24,TripPoint,Amondstien
134,0.228,0,88505,44.05267,-123.07083,24,TripPoint,Amondstien
134,0.019,0,7375,44.05281,-123.0707,24,TripPoint,Amondstien
134,0.008,0,3105,44.05279,-123.0706,24,TripPoint,Amondstien
134,0,0,,44.05279,-123.0706,24,TripPoint,Amondstien
134,0.019,0,7375,44.05263,-123.07052,24,ManualPoint,Amondstien
134,0,0,,44.05263,-123.07052,24,TripPoint,Amondstien
134,0.016,0,6210,44.05254,-123.07037,24,TripPoint,Amondstien
134,0.016,0,6210,44.05259,-123.07018,24,TripPoint,Amondstien
134,0.014,0,5434,44.05257,-123.07001,24,TripPoint,Amondstien
134,0.02,0,7763,44.05245,-123.06982,24,TripPoint,Amondstien
134,0.037,0,14362,44.0523,-123.0694,24,TripPoint,Amondstien
134,0.019,0,7375,44.05218,-123.06923,24,TripPoint,Amondstien
134,0.023,0,8928,44.05215,-123.06895,24,TripPoint,Amondstien
134,0.026,0,10092,44.05205,-123.06866,24,ManualPoint,Amondstien
134,0,0,,44.05205,-123.06866,24,TripPoint,Amondstien
134,0.044,0,17080,44.05185,-123.06818,24,TripPoint,Amondstien
134,0.019,0,7375,44.05182,-123.06794,24,TripPoint,Amondstien
133,0.017,0,6599,44.05186,-123.06774,24,TripPoint,Amondstien
133,0.063,0,24455,44.05162,-123.06703,24,ManualPoint,Amondstien
133,0,0,,44.05162,-123.06703,24,TripPoint,Amondstien
133,0.252,0,97822,44.0505,-123.06429,24,TripPoint,Amondstien
130,0.078,0,30278,44.0503,-123.06336,24,TripPoint,Amondstien
128,0.047,0,18244,44.05027,-123.06277,24,TripPoint,Amondstien
128,0.034,0,13198,44.05031,-123.06235,24,TripPoint,Amondstien
128,0.015,0,5822,44.05041,-123.06222,24,TripPoint,Amondstien
128,0,0,,44.05041,-123.06222,24,TripPoint,Amondstien
130,0.021,0,8151,44.0506,-123.06218,24,TripPoint,Amondstien
130,0.024,0,9316,44.05081,-123.06222,24,ManualPoint,Amondstien
130,0,0,,44.05081,-123.06222,24,TripPoint,Amondstien
130,0.053,0,20573,44.05129,-123.06221,24,ManualPoint,Amondstien
130,0.023,0,8928,44.051353,-123.062486,24,ManualPoint,Amondstien
131,0.172,0,66767,44.051372,-123.064642,24,ManualPoint,Amondstien
131,0.022,0,8540,44.051438,-123.064897,24,ManualPoint,Amondstien
131,0.035,0,13586,44.05175,-123.06497,24,ManualPoint,Amondstien
132,0.102,0,39594,44.052459,-123.06578,24,ManualPoint,Amondstien
133,0.056,0,21738,44.052837,-123.066252,24,ManualPoint,Amondstien
131,0.053,0,20573,44.053161,-123.066745,24,ManualPoint,Amondstien
131,0.045,0,17468,44.053454,-123.067131,24,ManualPoint,Amondstien
131,0.047,0,18244,44.053855,-123.06733,24,ManualPoint,Amondstien
131,0.064,0,24843,44.054364,-123.067695,24,ManualPoint,Amondstien
131,0.056,0,21738,44.054719,-123.068188,24,ManualPoint,Amondstien
132,0.068,0,26396,44.055046,-123.068907,24,ManualPoint,Amondstien
131,0.092,0,35712,44.055231,-123.070028,24,ManualPoint,Amondstien
131,0.001,0,388,44.05524,-123.07004,24,TripPoint,Amondstien
131,0.027,0,10480,44.055,-123.07,24,TripPoint,Amondstien
134,0.061,0,23679,44.0545,-123.06969,24,ManualPoint,Amondstien
134,0,0,,44.0545,-123.06969,24,TripPoint,Amondstien
136,0.085,0,32995,44.05376,-123.06943,24,TripPoint,Amondstien
136,0.076,0,29501,44.05313,-123.06981,24,TripPoint,Amondstien
134,0.062,0,24067,44.05284,-123.07047,24,ManualPoint,Amondstien
134,0,0,,44.05284,-123.07047,24,TripPoint,Amondstien
134,0.012,0,4658,44.05279,-123.0706,24,TripPoint,Amondstien
134,0.008,0,3105,44.05281,-123.0707,24,TripPoint,Amondstien
134,0.019,0,7375,44.05267,-123.07083,24,TripPoint,Amondstien
127,0.25,0,97045,44.05054,-123.07182,24,TripPoint,Amondstien
127,0.02,0,7763,44.05037,-123.07188,24,TripPoint,Amondstien
127,0.025,0,9704,44.05015,-123.07182,24,ManualPoint,Amondstien
127,0,0,,44.05015,-123.07182,24,TripPoint,Amondstien
127,0.018,0,6987,44.05006,-123.07164,24,TripPoint,Amondstien
127,0.019,0,7375,44.05007,-123.0714,24,TripPoint,Amondstien
127,0,0,,44.05007,-123.0714,24,TripPoint,Amondstien
127,0.018,0,6987,44.04992,-123.07133,24,ManualPoint,Amondstien
127,0,0,,44.04992,-123.07133,24,TripPoint,Amondstien
127,0.032,0,12421,44.04963,-123.07131,24,TripPoint,Amondstien
131,0.059,0,22902,44.0491,-123.0714,24,TripPoint,Amondstien
131,0.015,0,5822,44.04897,-123.07138,24,TripPoint,Amondstien
131,0,0,,44.04897,-123.07138,24,TripPoint,Amondstien
131,0.064,0,24843,44.04899,-123.07218,24,ManualPoint,Amondstien
131,0,0,,44.04899,-123.07218,24,TripPoint,Amondstien
131,0.028,0,10869,44.049,-123.07253,24,TripPoint,Amondstien
131,0.01,0,3881,44.04894,-123.07262,24,TripPoint,Amondstien
134,0.161,0,62497,44.04749,-123.07262,24,TripPoint,Amondstien
134,0.007,0,2717,44.04743,-123.07266,24,TripPoint,Amondstien
135,0.021,0,8151,44.04739,-123.07292,24,ManualPoint,Amondstien
135,0,0,,44.04739,-123.07292,24,TripPoint,Amondstien
135,0.008,0,3105,44.04735,-123.07301,24,TripPoint,Amondstien
142,0.039,0,15139,44.04701,-123.07311,24,TripPoint,Amondstien
142,0.009,0,3493,44.04694,-123.07317,24,TripPoint,Amondstien
142,0.014,0,5434,44.0469,-123.07333,24,TripPoint,Amondstien
142,0.01,0,3881,44.04681,-123.07335,24,ManualPoint,Amondstien
142,0,0,,44.04681,-123.07335,24,TripPoint,Amondstien
142,0.042,0,16303,44.04644,-123.07324,24,TripPoint,Amondstien
142,0.02,0,7763,44.04626,-123.07328,24,TripPoint,Amondstien
141,0.016,0,6210,44.04612,-123.07323,24,TripPoint,Amondstien
141,0.021,0,8151,44.04594,-123.07331,24,TripPoint,Amondstien
141,0.012,0,4658,44.04583,-123.07328,24,TripPoint,Amondstien
141,0.038,0,14750,44.04549,-123.07332,24,TripPoint,Amondstien
141,0,0,,44.04549,-123.07332,24,TripPoint,Amondstien
139,0.089,0,34548,44.04549,-123.07443,24,ManualPoint,Amondstien
139,0,0,,44.04549,-123.07443,24,TripPoint,Amondstien
135,0.614,0,238344,44.04553,-123.08211,24,ManualPoint,Amondstien
135,0,0,,44.04553,-123.08211,24,TripPoint,Amondstien
138,0.117,0,45417,44.04658,-123.0821,24,TripPoint,Amondstien
138,0,0,,44.04658,-123.0821,24,TripPoint,Amondstien
138,0.046,0,17856,44.04658,-123.08268,24,ManualPoint,Amondstien
138,0,0,,44.04658,-123.08268,24,TripPoint,Amondstien
133,0.558,0,216606,44.0466,-123.08966,24,TripPoint,Amondstien
133,0.169,0,65603,44.04667,-123.09177,24,TripPoint,Amondstien
136,0.129,0,50075,44.04667,-123.09338,24,TripPoint,Amondstien
132,0.022,0,8540,44.04659,-123.09363,24,TripPoint,Amondstien
131,0.171,0,66379,44.04663,-123.09577,24,TripPoint,Amondstien
131,0,0,,44.04663,-123.09577,24,TripPoint,Amondstien
131,0.003,0,1164,44.04666,-123.09577,24,ManualPoint,Amondstien
131,0,0,,44.04666,-123.09577,24,TripPoint,Amondstien
131,0.003,0,1164,44.04663,-123.09577,24,TripPoint,Amondstien
131,0,0,,44.04663,-123.09577,24,TripPoint,Amondstien
130,0.122,0,47416,44.04662,-123.0973,24,EndPoint,Amondstien
131,0,0,,44.054319,-123.08804,25,StartPoint,vlalberts
134,0.127,0,,44.05546,-123.088083,25,ManualPoint,vlalberts
140,0.248,0,,44.055645,-123.091173,25,ManualPoint,vlalberts
137,0.184,0,,44.055923,-123.093448,25,ManualPoint,vlalberts
134,0.216,0,,44.056509,-123.096023,25,ManualPoint,vlalberts
130,0.106,0,,44.056509,-123.097353,25,ManualPoint,vlalberts
145,0.213,0,,44.058421,-123.097439,25,ManualPoint,vlalberts
145,0.086,0,,44.057804,-123.096795,25,ManualPoint,vlalberts
168,0.127,0,,44.057342,-123.095336,25,ManualPoint,vlalberts
173,0.137,0,,44.057373,-123.093619,25,ManualPoint,vlalberts
159,0.092,0,,44.056941,-123.092632,25,ManualPoint,vlalberts
160,0.106,0,,44.056601,-123.091388,25,ManualPoint,vlalberts
151,0.081,0,,44.056941,-123.090486,25,ManualPoint,vlalberts
147,0.065,0,,44.056972,-123.089671,25,ManualPoint,vlalberts
157,0.069,0,,44.057588,-123.089671,25,ManualPoint,vlalberts
147,0.072,0,,44.05765,-123.08877,25,ManualPoint,vlalberts
141,0.058,0,,44.057619,-123.08804,25,ManualPoint,vlalberts
139,0.079,0,,44.058329,-123.087997,25,ManualPoint,vlalberts
147,0.067,0,,44.058668,-123.088684,25,ManualPoint,vlalberts
154,0.105,0,,44.059161,-123.0898,25,ManualPoint,vlalberts
154,0.049,0,,44.059408,-123.090315,25,ManualPoint,vlalberts
140,0.08,0,,44.059531,-123.089328,25,ManualPoint,vlalberts
136,0.084,0,,44.059192,-123.088384,25,ManualPoint,vlalberts
133,0.074,0,,44.058884,-123.087568,25,ManualPoint,vlalberts
138,0.068,0,,44.058575,-123.086839,25,ManualPoint,vlalberts
137,0.087,0,,44.05802,-123.086066,25,ManualPoint,vlalberts
135,0.073,0,,44.057804,-123.085208,25,ManualPoint,vlalberts
135,0.063,0,,44.057249,-123.085036,25,ManualPoint,vlalberts
135,0.074,0,,44.057619,-123.085809,25,ManualPoint,vlalberts
134,0.058,0,,44.057588,-123.086538,25,ManualPoint,vlalberts
134,0.055,0,,44.057095,-123.086581,25,ManualPoint,vlalberts
134,0.082,0,,44.056355,-123.086581,25,ManualPoint,vlalberts
129,0.106,0,,44.055399,-123.086581,25,ManualPoint,vlalberts
