artist,album,album_id,year,tracknum,title,length
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,3,The Prettiest Star,191493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,4,London Bye TaTa,155506
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,5,Black Country Rock,213493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,6,The Man Who Sold the World,236666
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,7,The Bewlay Brothers,322840
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,8,Changes,215493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,9,Round and Round,161333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,10,Moonage Daydream,279173
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,11,"John, Im Only Dancing (outtake)",163493
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,12,DriveIn Saturday,270000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,13,Panic in Detroit,265000
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,14,Ziggy Stardust (live),196106
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,15,White Light/White Heat (live),237333
David Bowie,Sound + Vision,2eaa2756-b611-4709-bf8a-f661583a6256,1994,16,Rock n Roll Suicide (live),270493
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,1,Space Oddity,315760
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,2,Changes,215173
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,3,Starman,258026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,4,Ziggy Stardust,194266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,5,Suffragette City,206400
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,6,"John, Im Only Dancing",167266
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,7,The Jean Genie,247573
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,8,DriveIn Saturday,270026
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,9,Life on Mars?,231800
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,10,Sorrow,174306
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,11,Rebel Rebel,270360
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,12,Rock n Roll Suicide,178240
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,13,Diamond Dogs,364733
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,14,Knock on Wood,183666
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,15,Young Americans,311466
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,16,Fame,254693
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,17,Golden Years,240200
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,18,TVC 15,331640
David Bowie,The Singles Collection 1,2ed38952-dbbf-4fab-a494-8472a8c8d337,1993,19,Sound and Vision,183026
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,1,Modern Love,289426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,2,China Girl,333666
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,3,Lets Dance,458000
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,4,Without You,191800
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,5,Ricochet,314040
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,6,Criminal World,265200
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,7,Cat People (Putting Out Fire),311426
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,8,Shake It,234840
David Bowie,Lets Dance,303c7a3d-208d-3e72-85ac-11ae2dc0c189,1995,9,Under Pressure,245600
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,1,Hang On to Yourself,176333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,2,Ziggy Stardust,189666
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,3,Watch That Man,250706
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,4,Wild Eyed Boy From Freecloud,197560
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,5,All the Young Dudes / Oh! You Pretty Things,198333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,6,Moonage Daydream,377933
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,7,Space Oddity,290333
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,8,My Death,342200
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,9,Cracked Actor,174840
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,10,Time,312266
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,11,Width of a Circle,576626
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,12,Changes,214973
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,13,Lets Spend the Night Together,189360
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,14,Suffragette City,182373
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,15,White Light/White Heat,246360
David Bowie,Ziggy Stardust: The Motion Picture,30ef1379-e961-4ee6-bfda-c827f9de04b4,1992,16,Rock n Roll Suicide,260373
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,1,Hang On to Yourself,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,2,Ziggy Stardust,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,3,Changes,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,4,The Supermen,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,5,Life on Mars?,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,6,Five Years,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,7,Space Oddity,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,8,Andy Warhol,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,9,My Death,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,10,Width of a Circle,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,11,Queen Bitch,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,12,Moonage Daydream,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,13,"John, I'm Only Dancing",-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,14,Im Waiting for the Man,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,15,The Jean Genie,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,16,Suffragette City,-99
David Bowie,Santa Monica 72,35bf9206-b19d-4a45-a827-f4813f3a5e05,1994-09-21,17,Rock n Roll Suicide,-99
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,1,Modern Love,289426
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,2,China Girl,333666
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,3,Lets Dance,458000
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,4,Without You,191800
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,5,Ricochet,314040
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,6,Criminal World,265200
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,7,Cat People (Putting Out Fire),311426
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,8,Shake It,234840
David Bowie,Lets Dance,3bf82da0-cdf3-46d6-aaa9-0a7fc858d43c,1995,9,Under Pressure,245600
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,1,Scream Like a Baby,198400
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,2,Because Youre Young,291866
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,3,Kingdom Come,238173
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,4,Up the Hill Backwards,200666
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,5,Its No Game,232560
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,6,Is There Life After Marriage?,275546
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,7,Up the Hill Backwards,195120
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,8,Teenage Wildlife,425920
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,9,Kingdom Come,235813
David Bowie,Vampires of Human Flesh,3f379c45-620f-4a99-88da-5907acb541c4,1994,10,Scary Monsters (and Super Creeps),308934
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,1,Space Oddity,300000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,2,Rebel Rebel,200000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,3,Ashes to Ashes,321000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,4,Introduction Band,24000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,5,Life on Mars,235000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,6,Stay,368000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,7,Pretty Pink Rose,300000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,8,Blue Jean,190000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,9,Lets Dance,278000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,10,Sound & Vision,193000
David Bowie,Rock in Rio 1990,41cb6818-5d16-4068-a338-929e6fa4e705,1991,11,Ziggy Stardust,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,1,Heroes,215000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,2,Beauty and the Beast,213000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,3,Boys Keep Swinging,197000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,4,D.J.,239000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,5,Alabama Song,230000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,6,Ashes to Ashes,262000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,7,Fashion,286000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,8,Scary Monsters (and Super Creeps),310000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,9,Under Pressure,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,10,Wild Is the Wind,359000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,11,Lets Dance,248000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,12,China Girl,255000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,13,Modern Love,236000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,14,Blue Jean,189000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,15,This Is Not America,228000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,16,Dancing in the Street,190000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,17,Absolute Beginners,336000
David Bowie,The Singles Collection 2,464824b3-1368-4b3d-b06a-7f5683c40073,1993,18,DayIn DayOut,250000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,1,Space Oddity,79000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,2,Rupert the Riley,185000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,3,Changes,202000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,4,Kooks,181000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,5,Amsterdam,178000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,6,Starman,280000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,7,The Jean Genie,248000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,8,A Lad in Vain (unreleased outtake),361000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,9,All the Young Dudes,238000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,10,Tired of My Life (demo for Its No Game),189000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,11,Who Can I Be Now?,285000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,12,London Bye Ta Ta,158000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,13,ChingALing,172000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,14,Lover to the Dawn,289000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,15,The Man Who Sold the World,184000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,16,Boys Keep Swinging,135000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,17,Ashes to Ashes,221000
David Bowie,Naked & Wired,46b8cbf2-ca02-45c8-becf-b7ec26e0dd6d,1991,18,TVC 15,196000
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,1,Star,230120
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,2,Heroes,307440
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,3,What in the World,239040
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,4,Look Back in Anger,185040
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,5,Joe the Lion,179386
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,6,Wild Is the Wind,289533
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,7,Golden Years,251373
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,8,Fashion,170480
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,9,Lets Dance,340160
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,10,Red Sails,202306
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,11,Breaking Glass,169973
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,12,Life on Mars?,228733
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,13,Sorrow,172173
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,14,Cat People,246213
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,15,China Girl,336546
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,16,Scary Monsters (and Super Creeps),224333
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,17,Rebel Rebel,151586
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,18,I Cant Explain,153546
David Bowie,"19830427: Complete Dallas Rehearsals: Dallas, TX, USA",4724a5e1-21ef-4fca-9876-93c407b19173,1995,19,White Light/White Heat,266014
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,1,Rosalyn,140800
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,2,Here Comes the Night,188973
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,3,I Wish You Would,167893
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,4,See Emily Play,252200
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,5,Everythings Alright,148173
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,6,I Cant Explain,133960
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,7,Friday on My Mind,176333
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,8,Sorrow,173106
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,9,Dont Bring Me Down,125826
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,10,Shapes of Things,173106
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,11,"Anyway, Anyhow, Anywhere",192960
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,12,Where Have All the Good Times Gone,165666
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,13,Growin Up,206666
David Bowie,Pin Ups,4abe64de-327b-37fd-a233-c9843f70c868,1990,14,Amsterdam,201866
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,1,Station to Station,613000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,2,Golden Years,242000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,3,Word on a Wing,365000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,4,TVC 15,334000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,5,Stay,375000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,6,Wild Is the Wind,364000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,7,Word on a Wing (live),375000
David Bowie,Station to Station,4f2f9b4f-720e-4bca-9613-08b369cf51e1,1991-05-31,8,Stay (live),454000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,1,Hang On to Yourself,171000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,2,Ziggy Stardust,199000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,3,Space Oddity,255000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,4,Andy Warhol,173000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,5,Waiting for the Man,290000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,6,Interview With Brian Mathew,88000
David Bowie,BBC Sessions 1969-1972 (Sampler),51725684-cd2b-4336-9fd8-28f4c32a5c86,1996-07,7,Let Me Sleep Beside You (edited version),162000
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,1,Im Not Losing Sleep,172800
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,2,I Dig Everything,163160
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,3,Cant Help Thinking About Me,165173
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,4,Do Anything You Say,150226
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,5,Good Morning Girl,135400
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,6,And I Say to Myself,145773
David Bowie,Introspective,52e182c5-4cfc-442b-ac42-1e9fdd300cac,1990,7,David Bowie Interview,2447467
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,1,Loving the Alien,431240
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,2,Dont Look Down,251893
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,3,God Only Knows,188773
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,4,Tonight,226933
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,5,Neighborhood Threat,192560
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,6,Blue Jean,191933
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,7,Tumble and Twirl,298773
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,8,I Keep Forgettin,155560
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,9,Dancing With the Big Boys,218040
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,10,This Is Not America,232760
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,11,As the World Falls Down,292640
David Bowie,Tonight,535ab4b1-9e02-3fc2-a831-64f42c8740b4,1995,12,Absolute Beginners,480826
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,1,Space Oddity,275800
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,2,Love You Till Tuesday,192893
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,3,When Im Five,187440
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,4,ChingALing,174933
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,5,The Laughing Gnome,181426
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,6,Rubber Band,141906
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,7,Sell Me a Coat,182426
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,8,Liza Jane,137266
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,9,When I Live My Dream,205773
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,10,Let Me Sleep Beside You,208560
David Bowie,Love You Till Tuesday,538a5eac-5652-4e38-9ef9-3ee591559fd8,1992,11,The London Boys (mono single Bside),199574
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,1,Leon Takes Us Outside,85600
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,2,Outside,244933
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,3,The Hearts Filthy Lesson,297533
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,4,A Small Plot of Land,394866
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,5,Segue: Baby Grace (A Horrid Cassette),99893
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,6,Hallo Spaceboy,314466
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,7,The Motel,410906
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,8,I Have Not Been to Oxford Town,229426
David Bowie,1.Outside: Version 2,57df757a-d2d8-3fbd-a2a3-83502e26a39e,1996,9,No Control,272933
