altitude,deltaDistance,deltaPause,deltaTime,latitude,longitude,routenum,type,user
132,9.851594905,0,,44.05508,-123.06918,14,ManualPoint,oregonflyangler
132,19.55331693,0,,44.05514,-123.06941,14,ManualPoint,oregonflyangler
131,22.28118218,0,,44.05519,-123.06968,14,ManualPoint,oregonflyangler
131,29.30079491,0,,44.05524,-123.07004,14,ManualPoint,oregonflyangler
131,0,0,,44.05524,-123.07004,14,ManualPoint,oregonflyangler
132,41.68813226,0,,44.05527,-123.07056,14,ManualPoint,oregonflyangler
132,29.65109475,0,,44.05529,-123.07093,14,ManualPoint,oregonflyangler
132,22.48570987,0,,44.05527,-123.07121,14,ManualPoint,oregonflyangler
132,16.92831845,0,,44.05525,-123.07142,14,ManualPoint,oregonflyangler
132,16.58984123,0,,44.05521,-123.07162,14,ManualPoint,oregonflyangler
132,19.9685964,0,,44.05516,-123.07186,14,ManualPoint,oregonflyangler
130,217.6474337,0,,44.05432,-123.07432,14,ManualPoint,oregonflyangler
130,0,0,,44.05432,-123.07432,14,ManualPoint,oregonflyangler
130,9.145757917,0,,44.05428,-123.07442,14,ManualPoint,oregonflyangler
130,10.62415153,0,,44.05426,-123.07455,14,ManualPoint,oregonflyangler
130,11.18792509,0,,44.05426,-123.07469,14,ManualPoint,oregonflyangler
130,13.98889506,0,,44.05429,-123.07486,14,ManualPoint,oregonflyangler
130,120.023095,0,,44.05462,-123.07629,14,ManualPoint,oregonflyangler
133,74.85787666,0,,44.05483,-123.07718,14,ManualPoint,oregonflyangler
133,50.41156148,0,,44.05497,-123.07778,14,ManualPoint,oregonflyangler
133,13.21403763,0,,44.055,-123.07794,14,ManualPoint,oregonflyangler
133,13.58516784,0,,44.055,-123.07811,14,ManualPoint,oregonflyangler
133,13.63059968,0,,44.05499,-123.07828,14,ManualPoint,oregonflyangler
133,11.67452465,0,,44.05496,-123.07842,14,ManualPoint,oregonflyangler
133,20.73739741,0,,44.05491,-123.07867,14,ManualPoint,oregonflyangler
133,0,0,,44.05491,-123.07867,14,ManualPoint,oregonflyangler
130,30.87693955,0,,44.05483,-123.07904,14,ManualPoint,oregonflyangler
128,50.4116693,0,,44.05469,-123.07964,14,ManualPoint,oregonflyangler
128,8.06830775,0,,44.05468,-123.07974,14,ManualPoint,oregonflyangler
128,7.192186547,0,,44.05468,-123.07983,14,ManualPoint,oregonflyangler
128,7.21103379,0,,44.05471,-123.07991,14,ManualPoint,oregonflyangler
128,10.40108893,0,,44.05476,-123.08002,14,ManualPoint,oregonflyangler
128,7.788061968,0,,44.0548,-123.0801,14,ManualPoint,oregonflyangler
128,4.620132151,0,,44.05483,-123.08014,14,ManualPoint,oregonflyangler
128,4.62013103,0,,44.05486,-123.08018,14,ManualPoint,oregonflyangler
131,57.76249907,0,,44.05535,-123.08042,14,EndPoint,oregonflyangler
133,0,0,,44.048796,-123.098811,15,StartPoint,Amondstien
133,0.002,0,,44.04881,-123.09879,15,TripPoint,Amondstien
131,0.125,0,,44.04993,-123.09883,15,TripPoint,Amondstien
129,0.857,0,,44.05764,-123.09878,15,TripPoint,Amondstien
129,0.327,0,,44.06058,-123.09881,15,TripPoint,Amondstien
129,0,0,,44.06058,-123.09881,15,TripPoint,Amondstien
129,0.006,0,,44.06058,-123.09873,15,ManualPoint,Amondstien
129,0,0,,44.06058,-123.09873,15,TripPoint,Amondstien
132,0.245,0,,44.06055,-123.09567,15,TripPoint,Amondstien
132,0,0,,44.06055,-123.09567,15,TripPoint,Amondstien
132,0.07,0,,44.06118,-123.09564,15,TripPoint,Amondstien
136,0.043,0,,44.06117,-123.0951,15,TripPoint,Amondstien
136,0.021,0,,44.06109,-123.09486,15,TripPoint,Amondstien
136,0.006,0,,44.06111,-123.09479,15,TripPoint,Amondstien
136,0,0,,44.06111,-123.09479,15,TripPoint,Amondstien
136,0.019,0,,44.06121,-123.09498,15,ManualPoint,Amondstien
136,0,0,,44.06121,-123.09498,15,TripPoint,Amondstien
137,0.076,0,,44.06083,-123.09419,15,TripPoint,Amondstien
134,0.066,0,,44.06082,-123.09336,15,TripPoint,Amondstien
134,0.058,0,,44.06067,-123.09266,15,TripPoint,Amondstien
145,0.125,0,,44.0601,-123.09131,15,TripPoint,Amondstien
139,0.065,0,,44.05986,-123.09057,15,TripPoint,Amondstien
154,0.045,0,,44.05953,-123.09024,15,TripPoint,Amondstien
154,0.025,0,,44.0594,-123.08998,15,TripPoint,Amondstien
154,0.016,0,,44.05938,-123.08978,15,TripPoint,Amondstien
140,0.026,0,,44.05948,-123.08948,15,TripPoint,Amondstien
140,0.016,0,,44.05948,-123.08928,15,TripPoint,Amondstien
136,0.058,0,,44.05922,-123.08865,15,TripPoint,Amondstien
138,0.144,0,,44.05872,-123.08699,15,TripPoint,Amondstien
138,0.024,0,,44.05856,-123.08679,15,TripPoint,Amondstien
138,0.026,0,,44.05835,-123.08665,15,TripPoint,Amondstien
135,0.071,0,,44.05795,-123.08596,15,TripPoint,Amondstien
135,0.048,0,,44.05785,-123.08537,15,TripPoint,Amondstien
135,0.026,0,,44.05771,-123.08511,15,TripPoint,Amondstien
135,0.05,0,,44.05727,-123.085,15,TripPoint,Amondstien
135,0,0,,44.05727,-123.085,15,TripPoint,Amondstien
135,0.014,0,,44.05737,-123.0849,15,TripPoint,Amondstien
135,0.01,0,,44.0574,-123.08478,15,TripPoint,Amondstien
131,0.04,0,,44.0572,-123.08437,15,TripPoint,Amondstien
131,0,0,,44.0572,-123.08437,15,TripPoint,Amondstien
131,0.006,0,,44.05716,-123.08442,15,TripPoint,Amondstien
126,0.035,0,,44.05685,-123.08444,15,TripPoint,Amondstien
132,0.028,0,,44.05663,-123.08462,15,ManualPoint,Amondstien
132,0,0,,44.05663,-123.08462,15,TripPoint,Amondstien
133,0.053,0,,44.05619,-123.08486,15,TripPoint,Amondstien
133,0.019,0,,44.05608,-123.08504,15,TripPoint,Amondstien
133,0.041,0,,44.05571,-123.08498,15,TripPoint,Amondstien
133,0.027,0,,44.0555,-123.08514,15,TripPoint,Amondstien
131,0.016,0,,44.05542,-123.0853,15,TripPoint,Amondstien
131,0.028,0,,44.05535,-123.08564,15,TripPoint,Amondstien
129,0.077,0,,44.05536,-123.0866,15,TripPoint,Amondstien
129,0,0,,44.05536,-123.0866,15,TripPoint,Amondstien
129,0.004,0,,44.0554,-123.0866,15,TripPoint,Amondstien
129,0,0,,44.0554,-123.0866,15,TripPoint,Amondstien
140,0.234,0,,44.05544,-123.08953,15,ManualPoint,Amondstien
140,0,0,,44.05544,-123.08953,15,TripPoint,Amondstien
140,0.01,0,,44.05546,-123.08965,15,TripPoint,Amondstien
140,0,0,,44.05546,-123.08965,15,TripPoint,Amondstien
134,0.128,0,,44.05431,-123.08967,15,TripPoint,Amondstien
134,0,0,,44.05431,-123.08967,15,TripPoint,Amondstien
131,0.746,0,,44.05435,-123.099,15,TripPoint,Amondstien
131,0.003,0,,44.054379,-123.099004,15,ManualPoint,Amondstien
131,0.003,0,,44.05435,-123.099,15,TripPoint,Amondstien
131,0.017,0,,44.05435,-123.09879,15,TripPoint,Amondstien
131,0,0,,44.05435,-123.09879,15,TripPoint,Amondstien
131,0.491,0,,44.04993,-123.09883,15,TripPoint,Amondstien
132,0.129,0,,44.04877,-123.09879,15,EndPoint,Amondstien
138,0,0,,44.043334,-123.080091,16,StartPoint,128531722
135,0.391161868,0,,44.046851,-123.08022,16,TripPoint,128531722
135,0.004814608,0,,44.04685,-123.08016,16,ManualPoint,128531722
134,0.09117984,0,,44.04767,-123.08016,16,ManualPoint,128531722
134,0.00782457,0,,44.04774,-123.08017,16,ManualPoint,128531722
132,0.113489201,0,,44.04876,-123.08022,16,ManualPoint,128531722
131,0.094519067,0,,44.04961,-123.08023,16,ManualPoint,128531722
131,0,0,,44.04961,-123.08023,16,ManualPoint,128531722
131,0.012786525,0,,44.04957,-123.08008,16,ManualPoint,128531722
131,0.000799201,0,,44.04957,-123.08007,16,TripPoint,128531722
131,0,0,,44.04957,-123.08007,16,ManualPoint,128531722
131,0.000799201,0,,44.04957,-123.08008,16,ManualPoint,128531722
131,0.012786525,0,,44.04961,-123.08023,16,ManualPoint,128531722
131,0,0,,44.04961,-123.08023,16,ManualPoint,128531722
132,0.022189188,0,,44.04968,-123.08049,16,ManualPoint,128531722
132,0.016591279,0,,44.04972,-123.08069,16,ManualPoint,128531722
132,0.013215134,0,,44.04975,-123.08085,16,ManualPoint,128531722
132,0.023415582,0,,44.04978,-123.08114,16,ManualPoint,128531722
133,0.014556445,0,,44.0498,-123.08132,16,ManualPoint,128531722
133,0.011243884,0,,44.04981,-123.08146,16,ManualPoint,128531722
133,0.012835415,0,,44.04982,-123.08162,16,ManualPoint,128531722
133,0.040819687,0,,44.04984,-123.08213,16,ManualPoint,128531722
133,0,0,,44.04984,-123.08213,16,ManualPoint,128531722
133,0.012335438,0,,44.04995,-123.08215,16,ManualPoint,128531722
133,0.022750079,0,,44.05015,-123.08221,16,ManualPoint,128531722
133,0.037068138,0,,44.05047,-123.08234,16,ManualPoint,128531722
133,0.012867622,0,,44.05058,-123.08239,16,ManualPoint,128531722
133,0.006054674,0,,44.05063,-123.08242,16,ManualPoint,128531722
133,0.00369901,0,,44.05066,-123.08244,16,ManualPoint,128531722
133,0.006054673,0,,44.05071,-123.08247,16,ManualPoint,128531722
133,0.007398018,0,,44.05077,-123.08251,16,ManualPoint,128531722
133,0.009142109,0,,44.05084,-123.08257,16,ManualPoint,128531722
133,0.011875492,0,,44.05093,-123.08265,16,ManualPoint,128531722
133,0,0,,44.05093,-123.08265,16,ManualPoint,128531722
133,0.017695004,0,,44.05104,-123.08249,16,TripPoint,128531722
133,0,0,,44.05104,-123.08249,16,ManualPoint,128531722
133,0.009240544,0,,44.0511,-123.08241,16,ManualPoint,128531722
133,0.00597914,0,,44.05114,-123.08236,16,ManualPoint,128531722
133,0.009810464,0,,44.0512,-123.08227,16,ManualPoint,128531722
133,0.004573061,0,,44.05122,-123.08222,16,ManualPoint,128531722
133,0.003196714,0,,44.05122,-123.08218,16,ManualPoint,128531722
133,0.004573061,0,,44.0512,-123.08213,16,ManualPoint,128531722
132,0.019704223,0,,44.05112,-123.08191,16,ManualPoint,128531722
132,0.030500945,0,,44.05096,-123.0816,16,ManualPoint,128531722
132,0.008706744,0,,44.05102,-123.08153,16,ManualPoint,128531722
132,0.007146938,0,,44.05106,-123.08146,16,ManualPoint,128531722
132,0.006020092,0,,44.05108,-123.08139,16,ManualPoint,128531722
132,0.006393443,0,,44.05108,-123.08131,16,ManualPoint,128531722
132,0.007278068,0,,44.05107,-123.08122,16,ManualPoint,128531722
132,0.003384592,0,,44.05108,-123.08118,16,ManualPoint,128531722
132,0.003270157,0,,44.0511,-123.08115,16,ManualPoint,128531722
132,0.00505283,0,,44.05114,-123.08112,16,ManualPoint,128531722
132,0.003335848,0,,44.05117,-123.08112,16,ManualPoint,128531722
130,0.012335433,0,,44.05128,-123.08114,16,ManualPoint,128531722
130,0.012231442,0,,44.05139,-123.08114,16,ManualPoint,128531722
130,0.007089405,0,,44.05145,-123.08111,16,ManualPoint,128531722
130,0,0,,44.05145,-123.08111,16,ManualPoint,128531722
132,0.119407829,0,,44.05208,-123.08232,16,ManualPoint,128531722
130,0.073590832,0,,44.05251,-123.08302,16,ManualPoint,128531722
130,0.028297149,0,,44.05272,-123.08322,16,ManualPoint,128531722
130,0.019190029,0,,44.05288,-123.08331,16,TripPoint,128531722
130,0,0,,44.05288,-123.08331,16,ManualPoint,128531722
130,0.06558138,0,,44.05342,-123.08364,16,ManualPoint,128531722
127,0.076036777,0,,44.05403,-123.08407,16,ManualPoint,128531722
127,0.032631975,0,,44.0543,-123.08423,16,ManualPoint,128531722
129,0.044635391,0,,44.05468,-123.08441,16,ManualPoint,128531722
129,0.012642228,0,,44.05479,-123.08445,16,ManualPoint,128531722
129,0.05117463,0,,44.05525,-123.08447,16,ManualPoint,128531722
129,0.012257519,0,,44.05536,-123.08448,16,ManualPoint,128531722
130,0.023350935,0,,44.05557,-123.08448,16,ManualPoint,128531722
130,0.034507459,0,,44.05588,-123.08446,16,ManualPoint,128531722
130,0.007783645,0,,44.05595,-123.08446,16,ManualPoint,128531722
130,0.006719383,0,,44.05601,-123.08445,16,ManualPoint,128531722
130,0.011374988,0,,44.05611,-123.08442,16,ManualPoint,128531722
126,0.025284416,0,,44.05633,-123.08434,16,ManualPoint,128531722
126,0.010505624,0,,44.05642,-123.0843,16,ManualPoint,128531722
126,0.014804527,0,,44.05655,-123.08426,16,ManualPoint,128531722
126,0.007946031,0,,44.05662,-123.08424,16,ManualPoint,128531722
126,0.007089333,0,,44.05668,-123.08421,16,ManualPoint,128531722
126,0.002223899,0,,44.0567,-123.08421,16,ManualPoint,128531722
126,0.005784898,0,,44.05675,-123.08419,16,ManualPoint,128531722
126,0.005784898,0,,44.0568,-123.08417,16,ManualPoint,128531722
126,0.008895594,0,,44.05688,-123.08417,16,ManualPoint,128531722
126,0.027901909,0,,44.05713,-123.0842,16,ManualPoint,128531722
131,0.00547721,0,,44.05717,-123.08424,16,ManualPoint,128531722
131,0.003269976,0,,44.05719,-123.08427,16,ManualPoint,128531722
131,0.001946962,0,,44.0572,-123.08429,16,ManualPoint,128531722
131,0.001598196,0,,44.0572,-123.08431,16,ManualPoint,128531722
131,0.004794587,0,,44.0572,-123.08437,16,ManualPoint,128531722
131,0.004726217,0,,44.05724,-123.08439,16,ManualPoint,128531722
131,0.001598195,0,,44.05724,-123.08441,16,ManualPoint,128531722
131,0.001369302,0,,44.05725,-123.08442,16,ManualPoint,128531722
131,0.002642619,0,,44.05726,-123.08445,16,ManualPoint,128531722
131,0.007146476,0,,44.0573,-123.08452,16,ManualPoint,128531722
135,0.008472206,0,,44.05735,-123.0846,16,ManualPoint,128531722
135,0.001946958,0,,44.05736,-123.08462,16,ManualPoint,128531722
135,0.005840874,0,,44.05739,-123.08468,16,ManualPoint,128531722
135,0.017693996,0,,44.0575,-123.08484,16,ManualPoint,128531722
135,0.012806479,0,,44.05759,-123.08494,16,ManualPoint,128531722
135,0.015614872,0,,44.05768,-123.08509,16,ManualPoint,128531722
135,0.000799091,0,,44.05768,-123.0851,16,ManualPoint,128531722
135,0.004107895,0,,44.05771,-123.08513,16,ManualPoint,128531722
135,0.013860067,0,,44.0578,-123.08525,16,ManualPoint,128531722
135,0.011084272,0,,44.05785,-123.08537,16,ManualPoint,128531722
135,0.011406146,0,,44.05787,-123.08551,16,ManualPoint,128531722
135,0.017720056,0,,44.05789,-123.08573,16,ManualPoint,128531722
135,0.019552497,0,,44.05795,-123.08596,16,ManualPoint,128531722
137,0.016236293,0,,44.05804,-123.08612,16,ManualPoint,128531722
138,0.016944288,0,,44.05814,-123.08628,16,ManualPoint,128531722
138,0.009090228,0,,44.05819,-123.08637,16,ManualPoint,128531722
138,0.020765404,0,,44.0583,-123.08658,16,ManualPoint,128531722
138,0.007886628,0,,44.05835,-123.08665,16,ManualPoint,128531722
138,0.025892433,0,,44.05856,-123.08679,16,ManualPoint,128531722
138,0.00734151,0,,44.05861,-123.08685,16,TripPoint,128531722
138,0,0,,44.05861,-123.08685,16,ManualPoint,128531722
138,0.007341507,0,,44.05866,-123.08691,16,ManualPoint,128531722
138,0.009239975,0,,44.05872,-123.08699,16,ManualPoint,128531722
137,0.014421291,0,,44.05878,-123.08715,16,ManualPoint,128531722
133,0.022936173,0,,44.05885,-123.08742,16,ManualPoint,128531722
133,0.021140474,0,,44.05893,-123.08766,16,ManualPoint,128531722
133,0.012345902,0,,44.05899,-123.08779,16,ManualPoint,128531722
136,0.023060549,0,,44.05908,-123.08805,16,ManualPoint,128531722
136,0.025569434,0,,44.05916,-123.08835,16,ManualPoint,128531722
136,0.024077515,0,,44.05924,-123.08863,16,ManualPoint,128531722
140,0.014421192,0,,44.0593,-123.08879,16,ManualPoint,128531722
140,0.016911807,0,,44.05938,-123.08897,16,ManualPoint,128531722
140,0.012980495,0,,44.05945,-123.0891,16,ManualPoint,128531722
140,0.005840735,0,,44.05948,-123.08916,16,ManualPoint,128531722
140,0.008659022,0,,44.05951,-123.08926,16,ManualPoint,128531722
140,0.004147182,0,,44.05952,-123.08931,16,ManualPoint,128531722
140,0.003995333,0,,44.05952,-123.08936,16,ManualPoint,128531722
140,0.007277055,0,,44.05951,-123.08945,16,ManualPoint,128531722
154,0.006768325,0,,44.05949,-123.08953,16,ManualPoint,128531722
154,0.004572574,0,,44.05947,-123.08958,16,ManualPoint,128531722
154,0.005840736,0,,44.05944,-123.08964,16,ManualPoint,128531722
154,0.004572577,0,,44.05942,-123.08969,16,ManualPoint,128531722
154,0.004147188,0,,44.05941,-123.08974,16,ManualPoint,128531722
154,0.004921664,0,,44.05942,-123.0898,16,ManualPoint,128531722
154,0.004921663,0,,44.05943,-123.08986,16,ManualPoint,128531722
154,0.003384166,0,,44.05944,-123.0899,16,ManualPoint,128531722
154,0.00319627,0,,44.05944,-123.08994,16,ManualPoint,128531722
154,0.006512665,0,,44.05947,-123.09001,16,ManualPoint,128531722
154,0.005204861,0,,44.0595,-123.09006,16,ManualPoint,128531722
154,0.007210572,0,,44.05953,-123.09014,16,ManualPoint,128531722
154,0.006539812,0,,44.05957,-123.0902,16,ManualPoint,128531722
154,0.006539809,0,,44.05961,-123.09026,16,ManualPoint,128531722
133,0.006846415,0,,44.05966,-123.09031,16,ManualPoint,128531722
139,0.009141731,0,,44.05973,-123.09037,16,ManualPoint,128531722
139,0.007397808,0,,44.05979,-123.09041,16,ManualPoint,128531722
139,0.006413018,0,,44.05984,-123.09045,16,ManualPoint,128531722
139,0.00845585,0,,44.05988,-123.09054,16,ManualPoint,128531722
139,0.006019318,0,,44.0599,-123.09061,16,ManualPoint,128531722
139,0.020696864,0,,44.05997,-123.09085,16,ManualPoint,128531722
145,0.038193927,0,,44.06012,-123.09128,16,ManualPoint,128531722
145,0.018992294,0,,44.0602,-123.09149,16,ManualPoint,128531722
145,0.014291459,0,,44.06027,-123.09164,16,ManualPoint,128531722
145,0.020926352,0,,44.06036,-123.09187,16,ManualPoint,128531722
150,0.014967905,0,,44.06043,-123.09203,16,ManualPoint,128531722
134,0.024509682,0,,44.06052,-123.09231,16,ManualPoint,128531722
134,0.024691326,0,,44.06064,-123.09257,16,ManualPoint,128531722
134,0.007787541,0,,44.06068,-123.09265,16,ManualPoint,128531722
134,0.010152304,0,,44.06071,-123.09277,16,ManualPoint,128531722
134,0.007527464,0,,44.06073,-123.09286,16,ManualPoint,128531722
134,0.013212834,0,,44.06076,-123.09302,16,ManualPoint,128531722
134,0.009401276,0,,44.06079,-123.09313,16,ManualPoint,128531722
134,0.011673469,0,,44.06082,-123.09327,16,ManualPoint,128531722
134,0.006488382,0,,44.06083,-123.09335,16,ManualPoint,128531722
134,0.0120372,0,,44.06084,-123.0935,16,ManualPoint,128531722
137,0.0120372,0,,44.06083,-123.09365,16,ManualPoint,128531722
137,0.010387635,0,,44.06083,-123.09378,16,ManualPoint,128531722
137,0.009652846,0,,44.06082,-123.0939,16,ManualPoint,128531722
137,0.010387637,0,,44.06082,-123.09403,16,ManualPoint,128531722
137,0.00799049,0,,44.06082,-123.09413,16,ManualPoint,128531722
137,0.004921553,0,,44.06083,-123.09419,16,ManualPoint,128531722
137,0.003269868,0,,44.06085,-123.09422,16,ManualPoint,128531722
137,0.004572492,0,,44.06087,-123.09427,16,ManualPoint,128531722
137,0.005840641,0,,44.0609,-123.09433,16,ManualPoint,128531722
137,0.005204787,0,,44.06093,-123.09438,16,ManualPoint,128531722
137,0.005284968,0,,44.06095,-123.09444,16,ManualPoint,128531722
137,0.004572486,0,,44.06097,-123.09449,16,ManualPoint,128531722
137,0.006019223,0,,44.06099,-123.09456,16,ManualPoint,128531722
136,0.007927445,0,,44.06102,-123.09465,16,ManualPoint,128531722
136,0.012350118,0,,44.06109,-123.09477,16,ManualPoint,128531722
136,0.002738543,0,,44.06111,-123.09479,16,ManualPoint,128531722
136,0,0,,44.06111,-123.09479,16,ManualPoint,128531722
136,0.018818382,0,,44.06121,-123.09498,16,ManualPoint,128531722
136,0.005840618,0,,44.06124,-123.09504,16,ManualPoint,128531722
131,0.006512519,0,,44.06127,-123.09511,16,ManualPoint,128531722
134,0.027458018,0,,44.06136,-123.09543,16,ManualPoint,128531722
134,0.020417652,0,,44.06144,-123.09566,16,ManualPoint,128531722
134,0.012491997,0,,44.06149,-123.0958,16,ManualPoint,128531722
134,0.013941221,0,,44.06154,-123.09596,16,ManualPoint,128531722
134,0.006512495,0,,44.06157,-123.09603,16,ManualPoint,128531722
134,0.009734322,0,,44.06162,-123.09613,16,ManualPoint,128531722
129,0.009089893,0,,44.06167,-123.09622,16,ManualPoint,128531722
129,0.010569826,0,,44.06171,-123.09634,16,ManualPoint,128531722
129,0.006768098,0,,44.06173,-123.09642,16,ManualPoint,128531722
129,0.010152144,0,,44.06176,-123.09654,16,ManualPoint,128531722
129,0.010400204,0,,44.06181,-123.09665,16,ManualPoint,128531722
129,0.011681154,0,,44.06187,-123.09677,16,ManualPoint,128531722
129,0.007787432,0,,44.06191,-123.09685,16,ManualPoint,128531722
129,0.008294051,0,,44.06193,-123.09695,16,ManualPoint,128531722
128,0.01632513,0,,44.06196,-123.09715,16,ManualPoint,128531722
128,0.013987179,0,,44.06199,-123.09732,16,ManualPoint,128531722
128,0.035786179,0,,44.06208,-123.09775,16,ManualPoint,128531722
126,0.026911224,0,,44.06219,-123.09805,16,ManualPoint,128531722
126,0.016237097,0,,44.06227,-123.09822,16,ManualPoint,128531722
126,0.03052812,0,,44.06242,-123.09854,16,ManualPoint,128531722
128,0.024108008,0,,44.06253,-123.0988,16,ManualPoint,128531722
128,0.020696075,0,,44.0626,-123.09904,16,ManualPoint,128531722
128,0.008658634,0,,44.06263,-123.09914,16,ManualPoint,128531722
128,0.004794147,0,,44.06263,-123.0992,16,ManualPoint,128531722
128,0.007191221,0,,44.06263,-123.09929,16,ManualPoint,128531722
128,0.006392196,0,,44.06263,-123.09937,16,ManualPoint,128531722
128,0.006392196,0,,44.06263,-123.09945,16,ManualPoint,128531722
128,0.006768005,0,,44.06265,-123.09953,16,ManualPoint,128531722
128,0.00845556,0,,44.06269,-123.09962,16,ManualPoint,128531722
128,0.010569676,0,,44.06273,-123.09974,16,ManualPoint,128531722
128,0.019468382,0,,44.06283,-123.09994,16,ManualPoint,128531722
128,0.007210254,0,,44.06286,-123.10002,16,ManualPoint,128531722
128,0.012784003,0,,44.0629,-123.10017,16,ManualPoint,128531722
128,0,0,,44.0629,-123.10017,16,ManualPoint,128531722
128,0.016698367,0,,44.06275,-123.10016,16,ManualPoint,128531722
128,0.008895594,0,,44.06267,-123.10016,16,TripPoint,128531722
128,0,0,,44.06267,-123.10016,16,ManualPoint,128531722
128,0.008895594,0,,44.06275,-123.10016,16,ManualPoint,128531722
128,0.016698367,0,,44.0629,-123.10017,16,ManualPoint,128531722
128,0,0,,44.0629,-123.10017,16,ManualPoint,128531722
128,0.007191188,0,,44.0629,-123.10026,16,ManualPoint,128531722
128,0.004146961,0,,44.06291,-123.10031,16,ManualPoint,128531722
131,0.011034581,0,,44.06297,-123.10042,16,ManualPoint,128531722
129,0.016943484,0,,44.06307,-123.10058,16,ManualPoint,128531722
129,0.009734156,0,,44.06312,-123.10068,16,ManualPoint,128531722
129,0.018289426,0,,44.0632,-123.10088,16,ManualPoint,128531722
129,0.012038052,0,,44.06324,-123.10102,16,ManualPoint,128531722
129,0.003383971,0,,44.06325,-123.10106,16,ManualPoint,128531722
131,0.0091447,0,,44.06329,-123.10116,16,ManualPoint,128531722
131,0.001598031,0,,44.06329,-123.10118,16,ManualPoint,128531722
131,0.014420416,0,,44.06335,-123.10134,16,ManualPoint,128531722
131,0.020464556,0,,44.06339,-123.10159,16,ManualPoint,128531722
131,0.010446533,0,,44.0634,-123.10172,16,ManualPoint,128531722
130,0.022372396,0,,44.0634,-123.102,16,ManualPoint,128531722
130,0.007527152,0,,44.06342,-123.10209,16,ManualPoint,128531722
130,0.016587706,0,,44.06346,-123.10229,16,ManualPoint,128531722
130,0.015854342,0,,44.06352,-123.10247,16,ManualPoint,128531722
130,0.018991443,0,,44.0636,-123.10268,16,ManualPoint,128531722
130,0.020417026,0,,44.06368,-123.10291,16,ManualPoint,128531722
130,0.010409285,0,,44.06374,-123.10301,16,ManualPoint,128531722
130,0.007210167,0,,44.06377,-123.10309,16,ManualPoint,128531722
130,0.006767888,0,,44.06379,-123.10317,16,ManualPoint,128531722
127,0.006488066,0,,44.0638,-123.10325,16,ManualPoint,128531722
127,0.004794053,0,,44.0638,-123.10331,16,ManualPoint,128531722
127,0.006488065,0,,44.06381,-123.10339,16,ManualPoint,128531722
127,0.009066084,0,,44.06383,-123.1035,16,ManualPoint,128531722
127,0.00940085,0,,44.06386,-123.10361,16,ManualPoint,128531722
127,0.01321218,0,,44.06389,-123.10377,16,ManualPoint,128531722
127,0.009144625,0,,44.06393,-123.10387,16,ManualPoint,128531722
127,0.007927121,0,,44.06396,-123.10396,16,ManualPoint,128531722
127,0.00597856,0,,44.064,-123.10401,16,ManualPoint,128531722
127,0.009850408,0,,44.06404,-123.10412,16,ManualPoint,128531722
127,0.006018953,0,,44.06406,-123.10419,16,ManualPoint,128531722
127,0.008293771,0,,44.06408,-123.10429,16,ManualPoint,128531722
127,0.005702496,0,,44.06409,-123.10436,16,ManualPoint,128531722
127,0.013628519,0,,44.0641,-123.10453,16,ManualPoint,128531722
128,0.004921294,0,,44.06411,-123.10459,16,ManualPoint,128531722
128,0.006767854,0,,44.06413,-123.10467,16,ManualPoint,128531722
128,0.017316882,0,,44.06419,-123.10487,16,ManualPoint,128531722
128,0.004794021,0,,44.06419,-123.10493,16,ManualPoint,128531722
128,0.012832322,0,,44.0642,-123.10509,16,ManualPoint,128531722
128,0.00719103,0,,44.0642,-123.10518,16,ManualPoint,128531722
128,0.010446393,0,,44.06419,-123.10531,16,ManualPoint,128531722
129,0.009842576,0,,44.06417,-123.10543,16,ManualPoint,128531722
129,0.018132074,0,,44.06413,-123.10565,16,ManualPoint,128531722
129,0.034804137,0,,44.06408,-123.10608,16,ManualPoint,128531722
129,0.00479403,0,,44.06408,-123.10614,16,ManualPoint,128531722
130,0.008859116,0,,44.06407,-123.10625,16,ManualPoint,128531722
130,0.007191046,0,,44.06407,-123.10634,16,ManualPoint,128531722
130,0.007990051,0,,44.06407,-123.10644,16,ManualPoint,128531722
130,0.006488036,0,,44.06408,-123.10652,16,ManualPoint,128531722
130,0.012036545,0,,44.06409,-123.10667,16,ManualPoint,128531722
130,0.006392039,0,,44.06409,-123.10675,16,ManualPoint,128531722
130,0.016779102,0,,44.06409,-123.10696,16,ManualPoint,128531722
129,0.012832346,0,,44.06408,-123.10712,16,ManualPoint,128531722
129,0.009652323,0,,44.06407,-123.10724,16,ManualPoint,128531722
129,0.012976075,0,,44.06405,-123.1074,16,ManualPoint,128531722
129,0.012976079,0,,44.06403,-123.10756,16,ManualPoint,128531722
129,0.014382102,0,,44.06403,-123.10774,16,ManualPoint,128531722
127,0.017613257,0,,44.06404,-123.10796,16,ManualPoint,128531722
127,0.011241207,0,,44.06405,-123.1081,16,ManualPoint,128531722
127,0.014763891,0,,44.06408,-123.10828,16,ManualPoint,128531722
127,0.007527073,0,,44.0641,-123.10837,16,ManualPoint,128531722
127,0.007527071,0,,44.06412,-123.10846,16,ManualPoint,128531722
127,0.011299283,0,,44.06416,-123.10859,16,ManualPoint,128531722
129,0.010622453,0,,44.06418,-123.10872,16,ManualPoint,128531722
129,0.01203788,0,,44.06422,-123.10886,16,ManualPoint,128531722
129,0.012976039,0,,44.06424,-123.10902,16,ManualPoint,128531722
